Frequency,Longitude,Latitude
1,78.6125,30.78756
1,78.62083333,30.81256
1,78.67916667,30.92089334
1,78.8875,31.01256
1,78.9375,30.99589334
1,79.32083333,30.32922667
1,79.57916667,30.56256
1,80.17916667,6.520893337
1,80.2125,12.97089334
1,80.2375,30.07089334
1,80.25416667,29.80422667
1,80.2625,16.27922667
1,80.44583333,7.162560004
1,80.44583333,6.87922667
1,80.5625,7.162560004
2,80.5875,7.020893337
1,80.69583333,7.05422667
1,80.87083333,6.762560004
2,82.27916667,29.57089334
1,82.79583333,18.77922667
1,83.19583333,17.68756
1,83.2875,17.73756
1,83.4625,27.74589334
1,83.57083333,28.37089334
1,83.62083333,28.25422667
1,83.80416667,27.94589334
1,83.95416667,28.27089334
1,84.00416667,28.22089334
1,84.57083333,19.37922667
1,84.84583333,27.80422667
1,84.87083333,28.18756
1,85.0875,28.17089334
1,85.20416667,27.83756
1,85.22083333,28.03756
1,85.3625,28.24589334
1,85.92916667,27.97922667
1,86.0375,27.67089334
1,86.19583333,28.00422667
2,87.67083333,27.33756
1,88.10416667,27.12089334
1,88.12083333,27.10422667
1,88.17083333,26.99589334
2,88.24583333,27.01256
1,88.2625,27.02089334
1,88.45416667,27.07089334
1,88.47083333,26.90422667
1,88.49583333,27.59589334
1,88.59583333,27.22922667
1,90.2125,25.51256
1,91.6125,23.72089334
1,91.70416667,26.16256
1,91.77083333,26.18756
1,91.79583333,25.43756
1,91.79583333,26.14589334
1,91.80416667,22.42922667
1,91.8125,22.35422667
1,91.82916667,22.35422667
1,91.87083333,26.20422667
1,91.87083333,26.10422667
1,91.87916667,25.90422667
1,91.87916667,25.82922667
1,92.00416667,21.43756
1,92.2125,22.18756
1,92.42083333,25.02922667
1,92.5125,24.52922667
2,92.6375,27.01256
2,92.72083333,24.52089334
1,92.74583333,11.67922667
2,92.74583333,23.73756
1,92.75416667,22.87089334
1,92.85416667,25.12089334
1,93.04583333,25.12922667
1,93.12083333,25.17922667
1,93.17083333,25.19589334
1,93.37916667,23.53756
1,93.49583333,24.98756
1,93.5375,27.06256
1,93.6125,27.10422667
1,93.6125,27.21256
1,93.62083333,27.82922667
1,93.62083333,27.04589334
1,93.62916667,27.67922667
1,93.6625,27.10422667
1,93.85416667,26.95422667
1,93.92916667,25.06256
1,93.99583333,25.72922667
1,94.04583333,25.44589334
1,94.09583333,25.68756
1,94.09583333,25.66256
1,94.12083333,25.67089334
1,94.12916667,25.49589334
1,94.1375,25.47922667
1,94.1375,25.53756
1,94.20416667,24.95422667
1,94.2125,27.98756
1,94.5125,26.32089334
1,94.55416667,26.32922667
1,94.72083333,26.07922667
1,94.7875,25.87089334
1,95.02083333,26.72089334
1,96.52916667,28.07922667
1,97.1625,18.82089334
1,98.27916667,7.920893337
2,98.2875,7.87922667
1,98.37916667,7.820893337
1,99.24583333,1.395893337
2,100.2458333,5.295893337
1,100.2625,5.395893337
1,100.2708333,5.37922667
1,100.2708333,5.470893337
1,100.2791667,5.387560004
1,100.2791667,5.32922667
1,100.3125,5.45422667
1,100.3208333,5.395893337
1,100.4291667,5.35422667
1,101.3708333,4.487560004
1,101.3708333,4.470893337
1,101.3708333,4.45422667
1,101.3791667,4.470893337
1,101.4208333,4.545893337
1,101.4625,0.537560004
1,101.5791667,3.00422667
1,101.6125,3.370893337
1,101.6791667,3.187560004
1,101.7291667,3.295893337
1,101.7458333,3.070893337
1,101.7541667,3.10422667
1,101.7708333,3.195893337
1,101.7791667,3.145893337
1,101.7958333,3.07922667
1,101.8541667,3.370893337
2,103.6625,32.07922667
1,105.2208333,19.60422667
1,106.7875,-6.587439996
1,106.7958333,-6.604106663
1,106.8041667,-6.312439996
1,106.9625,-6.69577333
1,107.6291667,-6.479106663
1,107.7958333,-6.554106663
1,107.8291667,29.17922667
1,107.8625,29.40422667
1,107.8708333,-7.49577333
1,107.9375,-6.89577333
1,108.5458333,28.54589334
1,109.8291667,-7.237439996
1,109.8958333,31.09589334
1,110.2958333,-7.429106663
1,110.3291667,-7.504106663
1,110.4125,-6.987439996
2,110.4125,-7.004106663
1,110.4458333,-7.54577333
1,110.4458333,-7.02077333
1,110.7291667,27.63756
1,112.0375,27.99589334
1,112.0458333,28.15422667
1,112.1625,-8.17077333
1,112.6125,-8.037439996
1,113.9208333,22.22922667
1,113.9958333,4.40422667
1,114.2125,22.25422667
1,115.7958333,39.87922667
1,118.1041667,-33.96244
1,119.3041667,28.78756
1,119.8791667,-33.60410666
1,120.2208333,-33.60410666
1,120.2625,14.84589334
1,120.2708333,14.82922667
1,120.3125,-33.60410666
1,120.5708333,16.45422667
1,120.5791667,16.42089334
3,120.5875,16.36256
4,120.5958333,16.36256
3,120.5958333,16.34589334
4,120.6041667,16.37089334
2,120.6041667,16.35422667
1,120.6125,16.33756
1,120.6208333,16.45422667
2,120.6208333,16.42922667
4,120.6208333,16.36256
4,120.6208333,16.34589334
1,120.6291667,16.36256
1,120.6291667,16.41256
19,120.6291667,16.39589334
2,120.6291667,16.37922667
1,120.6291667,16.36256
2,120.6375,16.42089334
9,120.6375,16.40422667
4,120.6375,16.38756
3,120.6375,16.36256
3,120.6375,16.33756
1,120.6375,16.32089334
3,120.6458333,16.46256
2,120.6458333,16.44589334
28,120.6458333,16.42922667
3,120.6458333,16.41256
7,120.6458333,16.39589334
4,120.6458333,16.37089334
3,120.6458333,16.34589334
2,120.6458333,16.32089334
1,120.6458333,16.27922667
1,120.6458333,16.24589334
3,120.6541667,16.46256
1,120.6541667,16.44589334
7,120.6541667,16.42922667
1,120.6541667,16.41256
6,120.6541667,16.39589334
1,120.6541667,16.37922667
1,120.6541667,16.36256
2,120.6541667,16.32089334
1,120.6541667,16.28756
3,120.6625,16.45422667
3,120.6625,16.43756
6,120.6625,16.41256
5,120.6625,16.39589334
4,120.6625,16.37922667
3,120.6625,16.35422667
1,120.6625,16.32922667
1,120.6708333,16.44589334
4,120.6708333,16.42922667
6,120.6708333,16.40422667
4,120.6708333,16.38756
2,120.6708333,16.32922667
1,120.6791667,16.44589334
6,120.6791667,16.42922667
2,120.6791667,16.40422667
5,120.6791667,16.38756
6,120.6791667,16.32922667
1,120.6791667,16.21256
1,120.6875,16.46256
1,120.6875,16.44589334
2,120.6875,16.40422667
3,120.6875,16.34589334
2,120.6875,16.20422667
2,120.6958333,16.32089334
5,120.6958333,16.30422667
6,120.6958333,16.27089334
1,120.7041667,16.43756
1,120.7041667,16.38756
6,120.7041667,16.32922667
4,120.7041667,16.31256
10,120.7041667,16.27089334
3,120.7041667,16.25422667
2,120.7041667,16.22922667
2,120.7041667,16.20422667
2,120.7125,16.40422667
4,120.7125,16.32089334
11,120.7125,16.27922667
17,120.7125,16.26256
6,120.7125,16.23756
1,120.7125,16.19589334
1,120.7208333,16.32922667
13,120.7208333,16.31256
15,120.7208333,16.29589334
22,120.7208333,16.27922667
8,120.7208333,16.26256
7,120.7208333,16.24589334
3,120.7208333,16.22922667
8,120.7291667,16.29589334
11,120.7291667,16.27922667
6,120.7291667,16.26256
2,120.7291667,16.23756
3,120.7375,16.40422667
1,120.7375,16.32089334
6,120.7375,16.30422667
9,120.7375,16.27922667
1,120.7458333,16.37089334
6,120.7458333,16.31256
1,120.7458333,16.25422667
9,120.7541667,16.37089334
2,120.7541667,16.35422667
5,120.7541667,16.27089334
2,120.7541667,16.24589334
4,120.7625,16.40422667
4,120.7625,16.37089334
2,120.7708333,16.35422667
2,120.7708333,16.33756
1,121.0208333,22.69589334
1,121.6875,11.60422667
1,121.7791667,24.35422667
1,122.4625,12.39589334
1,122.5375,10.78756
2,123.6208333,13.18756
1,123.7291667,13.28756
1,123.8708333,10.37089334
1,123.8791667,10.35422667
1,123.8791667,10.41256
1,123.8875,10.36256
1,123.9125,10.42089334
1,123.9125,10.37922667
1,123.9625,7.920893337
1,123.9875,7.945893337
1,123.9958333,7.837560004
2,124.0125,7.90422667
3,124.0625,7.945893337
2,124.0625,7.912560004
1,124.1125,7.95422667
1,124.1125,7.937560004
3,124.1208333,7.95422667
1,124.1208333,7.937560004
1,124.1208333,7.887560004
1,124.6291667,8.470893337
2,124.8458333,1.462560004
1,124.8625,1.47922667
1,124.8958333,8.987560004
1,125.0041667,10.48756
1,129.8708333,32.75422667
4,132.2791667,34.44589334
3,132.2875,34.41256
5,132.2875,34.32922667
4,132.2958333,34.62922667
1,132.2958333,34.55422667
1,132.2958333,34.53756
8,132.2958333,34.49589334
2,132.2958333,34.41256
3,132.2958333,34.38756
1,132.2958333,34.37089334
2,132.3041667,34.52089334
5,132.3041667,34.43756
3,132.3041667,34.39589334
2,132.3041667,34.36256
3,132.3125,34.53756
2,132.3125,34.43756
5,132.3125,34.39589334
3,132.3125,34.37089334
3,132.3125,34.27922667
1,132.3208333,34.62089334
2,132.3208333,34.49589334
9,132.3208333,34.43756
3,132.3208333,34.39589334
3,132.3208333,34.28756
1,132.3291667,34.49589334
2,132.3291667,34.47922667
1,132.3291667,34.43756
4,132.3291667,34.38756
1,132.3291667,34.36256
1,132.3291667,34.28756
6,132.3375,34.60422667
3,132.3375,34.43756
2,132.3458333,34.62089334
3,132.3458333,34.57922667
2,132.3458333,34.47922667
3,132.3458333,34.46256
2,132.3541667,34.41256
2,132.3625,34.51256
2,132.3625,34.43756
24,132.3708333,34.52922667
3,132.3708333,34.51256
4,132.3791667,34.25422667
2,132.3875,34.43756
3,132.3875,34.25422667
1,132.3958333,34.60422667
2,132.3958333,34.58756
8,132.3958333,34.26256
1,132.4208333,34.50422667
2,132.4208333,34.24589334
1,132.4291667,34.50422667
3,132.4291667,34.48756
6,132.4291667,34.24589334
3,132.4375,34.27922667
6,132.4458333,34.26256
3,132.4541667,34.27089334
4,132.4625,34.27922667
4,132.4625,34.26256
9,132.4708333,34.47922667
10,132.4708333,34.27922667
17,132.4708333,34.26256
2,132.4708333,34.24589334
4,132.4791667,34.48756
21,132.4791667,34.27922667
18,132.4791667,34.26256
1,132.4791667,34.22922667
6,132.4875,34.50422667
13,132.4875,34.48756
16,132.4875,34.27922667
6,132.4875,34.26256
2,132.4958333,34.51256
10,132.4958333,34.49589334
7,132.4958333,34.44589334
4,132.4958333,34.33756
1,132.4958333,34.31256
3,132.4958333,34.27922667
6,132.5041667,34.57089334
2,132.5041667,34.53756
3,132.5041667,34.51256
5,132.5041667,34.49589334
4,132.5041667,34.45422667
3,132.5041667,34.34589334
32,132.5041667,34.32089334
5,132.5041667,34.29589334
4,132.5125,34.53756
19,132.5125,34.45422667
17,132.5125,34.32089334
11,132.5125,34.30422667
27,132.5208333,34.52922667
5,132.5208333,34.51256
4,132.5208333,34.49589334
6,132.5208333,34.46256
2,132.5208333,34.44589334
15,132.5208333,34.42089334
1,132.5208333,34.40422667
29,132.5208333,34.32922667
33,132.5208333,34.31256
1,132.5208333,34.29589334
2,132.5208333,34.25422667
1,132.5291667,34.55422667
9,132.5291667,34.53756
14,132.5291667,34.52089334
4,132.5291667,34.50422667
6,132.5291667,34.46256
14,132.5291667,34.42922667
21,132.5291667,34.41256
4,132.5291667,34.39589334
9,132.5291667,34.33756
26,132.5291667,34.32089334
10,132.5291667,34.30422667
18,132.5291667,34.28756
9,132.5291667,34.27089334
8,132.5375,34.57089334
4,132.5375,34.55422667
4,132.5375,34.53756
1,132.5375,34.52089334
8,132.5375,34.49589334
12,132.5375,34.47089334
3,132.5375,34.45422667
5,132.5375,34.42922667
7,132.5375,34.41256
10,132.5375,34.38756
2,132.5375,34.37089334
7,132.5375,34.34589334
14,132.5375,34.32922667
16,132.5375,34.31256
13,132.5375,34.29589334
5,132.5375,34.27922667
4,132.5375,34.26256
11,132.5458333,34.57089334
6,132.5458333,34.54589334
2,132.5458333,34.52089334
4,132.5458333,34.49589334
7,132.5458333,34.43756
6,132.5458333,34.41256
6,132.5458333,34.38756
3,132.5458333,34.37089334
18,132.5458333,34.34589334
17,132.5458333,34.32089334
8,132.5458333,34.27089334
9,132.5541667,34.57922667
5,132.5541667,34.56256
6,132.5541667,34.54589334
2,132.5541667,34.48756
4,132.5541667,34.43756
7,132.5541667,34.42089334
1,132.5541667,34.40422667
2,132.5541667,34.37922667
15,132.5541667,34.35422667
10,132.5541667,34.33756
9,132.5541667,34.32089334
5,132.5541667,34.27089334
1,132.5541667,34.22922667
7,132.5625,34.57089334
1,132.5625,34.54589334
10,132.5625,34.52922667
1,132.5625,34.49589334
7,132.5625,34.47922667
2,132.5625,34.46256
11,132.5625,34.43756
15,132.5625,34.42089334
11,132.5625,34.40422667
5,132.5625,34.37922667
21,132.5625,34.35422667
14,132.5625,34.33756
1,132.5625,34.32089334
3,132.5625,34.28756
1,132.5625,34.27089334
14,132.5625,34.22089334
4,132.5625,34.20422667
1,132.5708333,34.56256
1,132.5708333,34.49589334
5,132.5708333,34.47922667
8,132.5708333,34.46256
9,132.5708333,34.43756
14,132.5708333,34.42089334
5,132.5708333,34.40422667
6,132.5708333,34.37922667
10,132.5708333,34.36256
29,132.5708333,34.34589334
9,132.5708333,34.31256
6,132.5708333,34.29589334
2,132.5708333,34.27089334
13,132.5708333,34.22089334
5,132.5708333,34.20422667
7,132.5791667,34.52922667
1,132.5791667,34.48756
5,132.5791667,34.47089334
3,132.5791667,34.45422667
12,132.5791667,34.43756
5,132.5791667,34.42089334
41,132.5791667,34.37089334
31,132.5791667,34.35422667
1,132.5791667,34.33756
33,132.5791667,34.32089334
19,132.5791667,34.30422667
4,132.5791667,34.24589334
7,132.5791667,34.22089334
1,132.5791667,34.20422667
8,132.5875,34.52922667
1,132.5875,34.50422667
9,132.5875,34.48756
3,132.5875,34.47089334
4,132.5875,34.45422667
3,132.5875,34.43756
2,132.5875,34.42089334
2,132.5875,34.39589334
29,132.5875,34.37089334
21,132.5875,34.35422667
22,132.5875,34.32089334
7,132.5875,34.30422667
5,132.5875,34.25422667
8,132.5875,34.23756
2,132.5875,34.22089334
2,132.5958333,34.51256
5,132.5958333,34.46256
8,132.5958333,34.44589334
5,132.5958333,34.41256
6,132.5958333,34.39589334
9,132.5958333,34.37922667
5,132.5958333,34.36256
1,132.5958333,34.34589334
23,132.5958333,34.32922667
17,132.5958333,34.31256
10,132.5958333,34.29589334
2,132.5958333,34.27922667
6,132.5958333,34.26256
1,132.5958333,34.22922667
1,132.6041667,34.50422667
20,132.6041667,34.47089334
11,132.6041667,34.45422667
1,132.6041667,34.43756
4,132.6041667,34.41256
12,132.6041667,34.39589334
18,132.6041667,34.37922667
9,132.6041667,34.36256
2,132.6041667,34.34589334
14,132.6041667,34.32922667
17,132.6041667,34.31256
30,132.6041667,34.29589334
2,132.6041667,34.27922667
7,132.6041667,34.25422667
4,132.6125,34.56256
9,132.6125,34.52089334
1,132.6125,34.50422667
3,132.6125,34.48756
17,132.6125,34.47089334
14,132.6125,34.44589334
2,132.6125,34.42922667
4,132.6125,34.41256
6,132.6125,34.38756
8,132.6125,34.37089334
8,132.6125,34.35422667
8,132.6125,34.33756
9,132.6125,34.32089334
29,132.6125,34.30422667
13,132.6125,34.28756
6,132.6125,34.25422667
5,132.6125,34.23756
7,132.6208333,34.54589334
1,132.6208333,34.52922667
26,132.6208333,34.48756
10,132.6208333,34.47089334
7,132.6208333,34.45422667
7,132.6208333,34.43756
3,132.6208333,34.41256
3,132.6208333,34.36256
15,132.6208333,34.32922667
1,132.6208333,34.31256
17,132.6208333,34.29589334
1,132.6208333,34.27922667
4,132.6208333,34.26256
3,132.6291667,34.55422667
14,132.6291667,34.48756
3,132.6291667,34.47089334
3,132.6291667,34.45422667
1,132.6291667,34.43756
1,132.6291667,34.42089334
1,132.6291667,34.38756
1,132.6291667,34.31256
4,132.6291667,34.29589334
9,132.6291667,34.27922667
1,132.6291667,34.21256
3,132.6375,34.54589334
1,132.6375,34.49589334
7,132.6375,34.44589334
4,132.6375,34.42922667
1,132.6375,34.41256
1,132.6375,34.37089334
45,132.6375,34.32089334
9,132.6375,34.30422667
2,132.6375,34.27922667
3,132.6375,34.26256
4,132.6375,34.24589334
9,132.6375,34.22089334
1,132.6458333,34.54589334
2,132.6458333,34.50422667
2,132.6458333,34.44589334
5,132.6458333,34.42922667
15,132.6458333,34.41256
11,132.6458333,34.39589334
1,132.6458333,34.34589334
2,132.6458333,34.32089334
4,132.6458333,34.29589334
5,132.6458333,34.27922667
21,132.6458333,34.26256
14,132.6458333,34.24589334
1,132.6458333,34.13756
1,132.6541667,34.55422667
1,132.6541667,34.52089334
1,132.6541667,34.50422667
1,132.6541667,34.47922667
3,132.6541667,34.43756
38,132.6541667,34.41256
16,132.6541667,34.39589334
5,132.6541667,34.36256
4,132.6541667,34.34589334
2,132.6541667,34.29589334
12,132.6541667,34.27922667
5,132.6541667,34.26256
5,132.6541667,34.24589334
6,132.6625,34.54589334
1,132.6625,34.46256
7,132.6625,34.44589334
11,132.6625,34.42922667
43,132.6625,34.41256
27,132.6625,34.39589334
20,132.6625,34.37922667
35,132.6625,34.36256
7,132.6625,34.34589334
23,132.6625,34.31256
16,132.6625,34.29589334
1,132.6625,34.27922667
2,132.6625,34.24589334
4,132.6708333,34.54589334
12,132.6708333,34.46256
29,132.6708333,34.43756
37,132.6708333,34.42089334
3,132.6708333,34.40422667
17,132.6708333,34.37922667
32,132.6708333,34.36256
1,132.6708333,34.34589334
56,132.6708333,34.31256
5,132.6708333,34.29589334
1,132.6708333,34.27922667
10,132.6708333,34.25422667
16,132.6708333,34.23756
4,132.6708333,34.22089334
7,132.6708333,34.17922667
15,132.6791667,34.53756
1,132.6791667,34.47089334
40,132.6791667,34.43756
2,132.6791667,34.39589334
18,132.6791667,34.37922667
16,132.6791667,34.36256
5,132.6791667,34.34589334
75,132.6791667,34.31256
5,132.6791667,34.29589334
2,132.6791667,34.24589334
3,132.6791667,34.22922667
2,132.6875,34.52922667
2,132.6875,34.51256
2,132.6875,34.49589334
5,132.6875,34.47089334
19,132.6875,34.43756
14,132.6875,34.37922667
42,132.6875,34.36256
1,132.6875,34.34589334
98,132.6875,34.31256
63,132.6875,34.29589334
6,132.6875,34.27922667
9,132.6875,34.26256
3,132.6958333,34.52922667
13,132.6958333,34.47089334
2,132.6958333,34.37922667
44,132.6958333,34.36256
5,132.6958333,34.32922667
56,132.6958333,34.31256
77,132.6958333,34.29589334
30,132.6958333,34.27922667
14,132.6958333,34.26256
2,132.7041667,34.52089334
8,132.7041667,34.49589334
22,132.7041667,34.47922667
29,132.7041667,34.46256
26,132.7041667,34.36256
10,132.7041667,34.32922667
101,132.7041667,34.31256
86,132.7041667,34.29589334
103,132.7041667,34.27922667
27,132.7041667,34.26256
1,132.7041667,34.24589334
2,132.7125,34.53756
3,132.7125,34.48756
18,132.7125,34.47089334
16,132.7125,34.37089334
43,132.7125,34.32089334
100,132.7125,34.30422667
33,132.7125,34.28756
31,132.7125,34.27089334
4,132.7125,34.25422667
12,132.7208333,34.47922667
5,132.7208333,34.40422667
1,132.7208333,34.38756
8,132.7208333,34.37089334
23,132.7208333,34.32922667
35,132.7208333,34.31256
42,132.7208333,34.29589334
4,132.7208333,34.27089334
2,132.7208333,34.24589334
2,132.7208333,34.17922667
1,132.7291667,34.50422667
5,132.7291667,34.48756
1,132.7291667,34.46256
4,132.7291667,34.44589334
11,132.7291667,34.41256
8,132.7291667,34.37089334
9,132.7291667,34.35422667
48,132.7291667,34.32922667
17,132.7291667,34.31256
10,132.7291667,34.29589334
5,132.7291667,34.27089334
41,132.7291667,34.25422667
2,132.7291667,34.23756
23,132.7291667,34.18756
4,132.7291667,34.17089334
1,132.7375,34.47922667
2,132.7375,34.45422667
2,132.7375,34.37089334
25,132.7375,34.35422667
29,132.7375,34.33756
14,132.7375,34.32089334
2,132.7375,34.30422667
24,132.7375,34.27089334
25,132.7375,34.25422667
32,132.7375,34.18756
3,132.7458333,34.51256
13,132.7458333,34.46256
6,132.7458333,34.44589334
16,132.7458333,34.37089334
29,132.7458333,34.35422667
31,132.7458333,34.33756
15,132.7458333,34.32089334
1,132.7458333,34.29589334
26,132.7458333,34.27089334
9,132.7458333,34.25422667
16,132.7458333,34.18756
6,132.7458333,34.17089334
15,132.7541667,34.51256
3,132.7541667,34.47089334
11,132.7541667,34.45422667
3,132.7541667,34.40422667
22,132.7541667,34.37922667
34,132.7541667,34.36256
25,132.7541667,34.34589334
16,132.7541667,34.32922667
15,132.7541667,34.31256
2,132.7541667,34.29589334
28,132.7541667,34.27089334
3,132.7541667,34.24589334
23,132.7541667,34.19589334
63,132.7541667,34.17922667
8,132.7541667,34.16256
21,132.7625,34.52089334
2,132.7625,34.50422667
6,132.7625,34.47089334
7,132.7625,34.45422667
14,132.7625,34.41256
24,132.7625,34.37922667
45,132.7625,34.36256
16,132.7625,34.34589334
49,132.7625,34.32922667
20,132.7625,34.31256
3,132.7625,34.29589334
5,132.7625,34.27089334
12,132.7625,34.25422667
26,132.7625,34.18756
5,132.7625,34.17089334
6,132.7708333,34.52089334
5,132.7708333,34.43756
13,132.7708333,34.42089334
3,132.7708333,34.40422667
23,132.7708333,34.37922667
47,132.7708333,34.36256
43,132.7708333,34.34589334
12,132.7708333,34.32922667
47,132.7708333,34.31256
17,132.7708333,34.29589334
1,132.7708333,34.25422667
25,132.7708333,34.17922667
3,132.7708333,34.16256
6,132.7791667,34.47922667
1,132.7791667,34.46256
16,132.7791667,34.42089334
4,132.7791667,34.40422667
5,132.7791667,34.38756
20,132.7791667,34.37089334
37,132.7791667,34.35422667
24,132.7791667,34.33756
7,132.7791667,34.32089334
19,132.7791667,34.30422667
9,132.7791667,34.28756
12,132.7791667,34.18756
19,132.7791667,34.17089334
4,132.7875,34.48756
1,132.7875,34.42089334
5,132.7875,34.40422667
9,132.7875,34.38756
14,132.7875,34.36256
32,132.7875,34.34589334
8,132.7875,34.32922667
6,132.7875,34.31256
22,132.7875,34.18756
5,132.7875,34.17089334
4,132.7958333,34.50422667
6,132.7958333,34.42922667
1,132.7958333,34.41256
17,132.7958333,34.38756
1,132.7958333,34.37089334
28,132.7958333,34.35422667
16,132.7958333,34.33756
2,132.7958333,34.32089334
18,132.7958333,34.17922667
1,132.7958333,34.16256
6,132.8041667,34.50422667
1,132.8041667,34.47922667
11,132.8041667,34.42922667
8,132.8041667,34.41256
12,132.8041667,34.36256
11,132.8041667,34.34589334
2,132.8041667,34.32922667
15,132.8041667,34.27922667
2,132.8125,34.52922667
1,132.8125,34.49589334
16,132.8125,34.42922667
3,132.8125,34.39589334
1,132.8125,34.37922667
13,132.8125,34.36256
23,132.8125,34.34589334
4,132.8125,34.32922667
1,132.8125,34.17089334
5,132.8125,34.15422667
11,132.8208333,34.52922667
11,132.8208333,34.42922667
2,132.8208333,34.41256
2,132.8208333,34.39589334
1,132.8208333,34.37922667
8,132.8208333,34.36256
7,132.8208333,34.34589334
5,132.8208333,34.17922667
5,132.8208333,34.16256
14,132.8291667,34.52922667
9,132.8291667,34.42922667
5,132.8291667,34.39589334
2,132.8291667,34.37922667
16,132.8291667,34.35422667
11,132.8291667,34.33756
4,132.8291667,34.17922667
7,132.8375,34.52922667
8,132.8375,34.42922667
3,132.8375,34.41256
5,132.8375,34.37922667
25,132.8375,34.36256
21,132.8375,34.34589334
1,132.8375,34.32089334
10,132.8375,34.18756
4,132.8458333,34.52922667
5,132.8458333,34.42089334
1,132.8458333,34.40422667
5,132.8458333,34.38756
11,132.8458333,34.37089334
9,132.8458333,34.35422667
6,132.8458333,34.33756
12,132.8458333,34.22922667
9,132.8458333,34.18756
6,132.8458333,34.17089334
1,132.8541667,34.52089334
1,132.8541667,34.44589334
1,132.8541667,34.42089334
3,132.8541667,34.39589334
7,132.8541667,34.37922667
23,132.8541667,34.36256
17,132.8541667,34.34589334
12,132.8541667,34.32922667
2,132.8541667,34.22922667
4,132.8541667,34.18756
2,132.8625,34.35422667
1,138.6208333,-34.98744
1,138.6625,-34.94577333
1,138.7208333,-34.88744
2,138.8458333,-34.82077333
1,139.6125,-21.60410666
1,139.7208333,-20.72910666
1,140.4125,-20.72910666
1,141.6458333,-37.72077333
1,142.4375,-37.13744
1,142.5125,-25.47910666
1,143.0708333,-38.38744
1,143.5375,-38.56244
1,143.5541667,-38.50410666
1,143.6041667,-38.54577333
1,143.8958333,-38.62910666
1,144.1208333,-37.31244
1,144.1541667,-37.34577333
1,144.3208333,-38.14577333
1,145.0541667,-37.82910666
1,145.0958333,-37.82910666
4,145.1125,-37.85410666
1,145.3458333,-37.92077333
1,145.6125,-41.22077333
2,145.6208333,-40.92910666
1,145.6208333,-37.71244
1,145.6625,-16.87077333
1,145.6875,-16.97910666
1,145.7125,-16.92077333
1,145.7291667,-16.89577333
1,145.7375,-17.02910666
1,145.9875,-41.31244
1,146.1791667,-18.61244
1,146.4708333,-19.36244
1,146.5791667,-7.154106663
2,146.8041667,-36.61244
1,146.9208333,-41.03744
1,147.0541667,-43.01244
2,147.0875,-41.40410666
1,147.1291667,-41.43744
1,147.1375,-19.83744
1,147.1458333,-41.45410666
1,147.2625,-43.02077333
1,147.3291667,-42.87910666
1,147.3541667,-41.28744
1,147.6625,-42.61244
1,147.8208333,-42.57077333
1,147.8708333,-20.40410666
1,147.9291667,-42.49577333
1,148.3041667,-36.97910666
1,148.7125,-37.59577333
1,148.9375,-21.33744
1,148.9458333,-35.32077333
1,148.9708333,-21.07077333
1,149.0708333,-35.68744
1,149.0708333,-35.42077333
1,149.1291667,-21.50410666
1,149.2791667,-35.17910666
1,149.5041667,-36.61244
1,149.8291667,-36.54577333
1,150.1208333,-33.60410666
1,150.1291667,-36.21244
1,150.4625,-34.87910666
1,150.5125,-34.67910666
2,150.5625,-34.78744
1,150.6291667,-33.52077333
1,150.6791667,-34.57077333
1,150.7125,-34.18744
1,150.7208333,-34.76244
1,150.8375,-34.70410666
1,150.9875,-33.85410666
1,151.0041667,-33.82910666
1,151.1375,-33.91244
1,151.2208333,-33.90410666
1,151.3625,-33.47077333
2,151.8625,-28.86244
1,152.5708333,-30.84577333
1,152.5875,-30.37910666
1,152.8708333,-26.26244
1,152.9125,-26.62077333
1,153.0875,-25.89577333
1,153.3708333,-28.25410666
1,153.4041667,-28.22910666
1,158.1875,-8.82077333
1,167.9375,-44.67910666
1,169.3125,-45.55410666
2,170.5375,-45.84577333
1,170.5541667,-45.87910666
2,170.5875,-45.82910666
1,171.5541667,-42.84577333
1,172.7208333,-43.63744
1,173.7125,-35.82077333
1,173.8041667,-42.26244
1,174.3125,-39.07077333
1,174.5375,-35.62910666
1,174.6208333,-38.70410666
1,174.6458333,-36.95410666
1,174.7208333,-36.61244
1,174.7208333,-36.81244
1,174.7541667,-41.28744
1,174.7625,-41.32077333
1,174.7625,-41.29577333
1,174.7791667,-36.86244
1,174.7791667,-41.31244
1,174.8375,-36.84577333
1,174.9041667,-36.84577333
1,175.0208333,-36.78744
1,175.0541667,-36.79577333
1,175.2375,-36.95410666
1,175.3041667,-39.90410666
1,175.7791667,-40.31244
1,175.8458333,-37.12077333
2,176.0458333,-37.63744
1,176.2875,-37.73744
1,178.1708333,-19.03744
1,178.3208333,-16.80410666
1,178.4291667,-18.13744
1,178.4375,-18.09577333
1,178.4625,-18.08744
1,178.4875,-18.08744
